"Method","name1","name2","HeS","HoS","DL","HD","DR"
"CbMPDiCbraya","R.R.A.R.5","v.T.B.R.6",0.00281415116011946,0.376962248257906,0.130523010950302,0,0.489700589631672
"CbMPDiCbraya","R.R.A.R.5","v.T.C.R.1",0.00626005053985757,0.388027414043954,0.145761543762922,0.00884447507466115,0.451106516578605
"CbMPDiCbraya","R.R.A.R.5","v.T.C.R.2",0.00294815835822038,0.363197794624397,0.133184011026878,0.0236235546366491,0.477046481353856
"CbMPDiCbraya","R.R.A.R.5","v.T.C.R.3",0.00338846772340914,0.370510758863619,0.104621333945938,0.00212497128417184,0.519354468182862
"CbMPDiCbraya","R.R.A.R.5","v.T.C.R.4",0.00114863312657937,0.370319320009189,0.160808637721112,0.0479937208055747,0.419729688337545
"CbMPDiCbraya","R.R.A.R.5","v.T.C.R.5",0.0029290144727774,0.401983306531894,0.145168083314189,0.0239298568037369,0.425989738877403
"CbMPDiCbraya","R.R.A.R.5","v.T.C.R.6",0.00254613676391761,0.396623018607857,0.147656788421778,0.0353013247568727,0.417872731449575
"CbMPDiCbraya","R.R.A.R.5","v.T.D.R.1",0.00432651811011563,0.371601960333869,0.128991500114863,0.0159085688031243,0.479171452638027
"CbMPDiCbraya","R.R.A.R.5","v.T.D.R.2",0.00380963320315491,0.365782219159201,0.103913010184547,0.00798300022972663,0.518512137223371
"CbMPDiCbraya","R.R.A.R.5","v.T.D.R.3",0.00658549659238839,0.376847384945248,0.123478061107282,0.0272608928708171,0.465828164484264
"CbMPDiCbraya","R.R.A.R.5","v.T.D.R.4",0.00647063327973045,0.369534420706026,0.0796002756719504,0.0343632743701662,0.510031395972127
"CbMPDiCbraya","R.R.A.R.5","v.T.D.R.5",0.00197182020062792,0.391415881767363,0.160196033386936,0.0505781453403783,0.395838119304694
"CbMPDiCbraya","R.R.A.R.5","v.T.D.R.6",0.00721724481200705,0.355999693697833,0.0716555632131097,0.0129986982157899,0.55212880006126
"CbMPDiCbraya","R.R.A.R.6","R.R.B.R.1",0.00482425913163336,0.508844475074661,0.0134007198100927,0.0413507925568573,0.431579753426755
"CbMPDiCbraya","R.R.A.R.6","R.R.B.R.2",0.00536028792403706,0.491002373841795,0.030955662761314,0.034746152079026,0.437935523393828
"CbMPDiCbraya","R.R.A.R.6","R.R.B.R.3",0.00243127345125967,0.459855272226051,0.0344015621410521,0.105693391530745,0.397618500650892
"CbMPDiCbraya","R.R.A.R.6","R.R.B.R.4",0.00179952523164101,0.510509993108201,0.0189715904740026,0.128206600811701,0.340512290374454
"CbMPDiCbraya","R.R.A.R.6","R.R.B.R.5",0.000172294968986906,0.491155524925339,0.0131901370702198,0.0841373765219389,0.411344666513516
"CbMPDiCbraya","R.R.A.R.6","R.R.B.R.6",0.00185695688796998,0.559958649207443,0.0116203384638946,0.0998545064706333,0.326709548970059
"CbMPDiCbraya","R.R.A.R.6","R.R.C.R.1",0.0027375756183475,0.569281721418179,0.0159851443448962,0.159162263573015,0.252833295045562
"CbMPDiCbraya","R.R.A.R.6","R.R.C.R.2",0.00197182020062792,0.57293820353779,0.0114671873803507,0.163431350026801,0.25019143885443
"CbMPDiCbraya","R.R.A.R.6","R.R.C.R.3",0.00308216555632131,0.551516195727085,0.0136878780917375,0.155122903744544,0.276590856880312
"CbMPDiCbraya","R.R.A.R.6","R.R.C.R.4",0.00336932383796615,0.542997166704954,0.00742782755187993,0.170438012098936,0.275767669806264
"CbMPDiCbraya","R.R.A.R.6","R.R.C.R.5",0.00356076269239605,0.534822727620798,0.0104908492227583,0.129393521709166,0.321732138754882
"CbMPDiCbraya","R.R.A.R.6","R.R.C.R.6",0.00377134543226893,0.58741098093269,0.0900145493529367,0.0515544834979707,0.267248640784134
"CbMPDiCbraya","R.R.A.R.6","R.R.D.R.1",0.0051114174132782,0.503484187150624,0.0339612527758634,0.0907228731143273,0.366720269545907
"CbMPDiCbraya","R.R.A.R.6","R.R.D.R.2",0.0101845470556704,0.484302013936749,0.0430163105903974,0.11654797457692,0.345949153840263
"CbMPDiCbraya","R.R.A.R.6","R.R.D.R.3",0.00495826632973428,0.486790719044337,0.0433609005283712,0.0858794700972509,0.379010644000306
"CbMPDiCbraya","R.R.A.R.6","R.R.D.R.4",0.00449881307910253,0.493893100543686,0.0580634045485872,0.034765295964469,0.408779385864155
"CbMPDiCbraya","R.R.A.R.6","R.R.D.R.5",0.00400107205758481,0.494735431503178,0.074737728769431,0.098476146718738,0.328049620951068
"CbMPDiCbraya","R.R.A.R.6","R.R.D.R.6",0.00321617275442224,0.538019756489777,0.0183972739107129,0.125526456849682,0.314840339995405
"CbMPDiCbraya","R.R.A.R.6","R.T.A.R.1",0.00499655410062026,0.446167394134314,0.0524542461137913,0.0314916915537177,0.464890114097557
"CbMPDiCbraya","R.R.A.R.6","R.T.A.R.2",0.00610689945631365,0.444329581131786,0.0285052454246114,0.0472279653878551,0.473830308599433
"CbMPDiCbraya","R.R.A.R.6","R.T.A.R.3",0.00595374837276974,0.458878934068459,0.0446626847384945,0.0473045409296271,0.44320009189065
"CbMPDiCbraya","R.R.A.R.6","R.T.A.R.4",0.00769584194808178,0.47809939505322,0.0265142813385405,0.0376751665518034,0.450015315108354
"CbMPDiCbraya","R.R.A.R.6","R.T.A.R.5",0.00516884906960717,0.467397963090589,0.0196033386936213,0.0320085764606785,0.475821272685504
"CbMPDiCbraya","R.R.A.R.6","R.T.A.R.6",0.00269928784746152,0.626349643923731,0.00308216555632131,0.0861857722643388,0.281683130408148
"CbMPDiCbraya","R.R.A.R.6","R.T.B.R.1",0.00587717283099778,0.407094723945172,0.0616050233555402,0.0430354544758404,0.48238762539245
"CbMPDiCbraya","R.R.A.R.6","R.T.B.R.2",0.00670035990504633,0.437074048548893,0.0436863465809021,0.00867218010567425,0.503867064859484
"CbMPDiCbraya","R.R.A.R.6","R.T.B.R.3",0.00585802894555479,0.412301860785665,0.0481277280036756,0.0246190366796845,0.50909334558542
"CbMPDiCbraya","R.R.A.R.6","R.T.B.R.4",0.00436480588100161,0.444195573933686,0.045696454552416,0.0849031319396585,0.420840033693238
"CbMPDiCbraya","R.R.A.R.6","R.T.B.R.5",0.00585802894555479,0.445995099165327,0.0438969293207749,0.0831993261352324,0.421050616433111
"CbMPDiCbraya","R.R.A.R.6","R.T.B.R.6",0.00560915843479593,0.451049084922276,0.0674247645302091,0.113484952906042,0.362432039206677
"CbMPDiCbraya","R.R.A.R.6","R.T.C.R.1",0.00654720882150241,0.42020828547362,0.0609924190213646,0.0154682594379355,0.496783827245578
"CbMPDiCbraya","R.R.A.R.6","R.T.C.R.2",0.00407764759935676,0.463262883834903,0.0432843249865993,0.0371965694157286,0.452178574163412
"CbMPDiCbraya","R.R.A.R.6","R.T.C.R.3",0.00754269086453787,0.425721724481201,0.0357033463511754,0.0254613676391761,0.50557087066391
"CbMPDiCbraya","R.R.A.R.6","R.T.C.R.4",0.00700666207213416,0.437456926257753,0.0366605406233249,0.0297878857492917,0.489087985297496
"CbMPDiCbraya","R.R.A.R.6","R.T.C.R.5",0.00761926640630982,0.428823033922965,0.0397235622942032,0.047457692013171,0.476376445363351
"CbMPDiCbraya","R.R.A.R.6","R.T.C.R.6",0.00578145340378283,0.49199785588483,0.020005360287924,0.0604946779998468,0.421720652423616
"CbMPDiCbraya","R.R.A.R.6","R.T.D.R.1",0.00951451106516579,0.435044796691937,0.0619113255226281,0.010892870817061,0.482636495903209
"CbMPDiCbraya","R.R.A.R.6","R.T.D.R.2",0.00867218010567425,0.422792710008423,0.0536028792403706,0.0192396048702045,0.495692625775327
"CbMPDiCbraya","R.R.A.R.6","R.T.D.R.3",0.00869132399111724,0.427502105827399,0.0615858794700972,0.0287158281644843,0.473504862546903
"CbMPDiCbraya","R.R.A.R.6","R.T.D.R.4",0.00446052530821656,0.414311968757179,0.0391875335017995,0.018320698368941,0.523719274063864
"CbMPDiCbraya","R.R.A.R.6","R.T.D.R.5",0.00706409372846313,0.495922352400643,0.0113331801822498,0.0460027567195038,0.43967761696914
"CbMPDiCbraya","R.R.A.R.6","R.T.D.R.6",0.00426908645378666,0.436116854276744,0.0478980013783597,0.0187418638486867,0.492974194042423
"CbMPDiCbraya","R.R.A.R.6","v.R.A.R.1",0.0120989355999694,0.416360364499579,0.144440615667356,0.00361819434872502,0.423481889884371
"CbMPDiCbraya","R.R.A.R.6","v.R.A.R.2",0.00704494984302014,0.40420399724328,0.0959874416111494,0.014568496822115,0.478195114480435
"CbMPDiCbraya","R.R.A.R.6","v.R.A.R.3",0.0140324680297113,0.415824335707175,0.110613370089593,0,0.45952982617352
"CbMPDiCbraya","R.R.A.R.6","v.R.A.R.4",0.0151811011562907,0.41239758021288,0.0998736503560763,0.00735125201010797,0.465196416264645
"CbMPDiCbraya","R.R.A.R.6","v.R.A.R.5",0.00859560456390229,0.405390918140746,0.0922160961788805,0.0464239221992496,0.447373458917222
"CbMPDiCbraya","R.R.A.R.6","v.R.A.R.6",0.00681522321770427,0.381824795160426,0.15183015544835,0.0665441457998315,0.392985680373689
"CbMPDiCbraya","R.R.A.R.6","v.R.B.R.1",0.00786813691706869,0.423711616509687,0.0896508155295199,0.0264568496822115,0.452312581361513
"CbMPDiCbraya","R.R.A.R.6","v.R.B.R.2",0.00861474844934528,0.393023968144575,0.150317788498354,0.0216708783214641,0.426372616586262
"CbMPDiCbraya","R.R.A.R.6","v.R.B.R.3",0.0085764606784593,0.407649896623019,0.109962477984532,0.0258442453480358,0.447966919365955
"CbMPDiCbraya","R.R.A.R.6","v.R.B.R.4",0.0067577915613753,0.385289838425607,0.0881767363504097,0.0530477065625239,0.466727927100084
"CbMPDiCbraya","R.R.A.R.6","v.R.B.R.5",0.00262271230568956,0.407937054904663,0.0944942185465962,0.0229918064170304,0.47195420782602
"CbMPDiCbraya","R.R.A.R.6","v.R.B.R.6",0.00589631671644077,0.401581284937591,0.108450111034536,0.0277969216632208,0.456275365648212
"CbMPDiCbraya","R.R.A.R.6","v.R.C.R.1",0.00516884906960717,0.430105674247645,0.0867218010567425,0.00828930239681446,0.469714373229191
"CbMPDiCbraya","R.R.A.R.6","v.R.C.R.2",0.00731296423922199,0.408147637644536,0.0897273910712918,0.0264951374530975,0.468316869591852
"CbMPDiCbraya","R.R.A.R.6","v.R.C.R.3",0.00819358296959951,0.397618500650892,0.106248564208592,0.0187992955050157,0.469140056665901
"CbMPDiCbraya","R.R.A.R.6","v.R.C.R.4",0.00597289225821273,0.385749291676239,0.0886553334864844,7.6575541771958e-05,0.519545907037292
"CbMPDiCbraya","R.R.A.R.6","v.R.C.R.5",0.0043839497664446,0.394919212803431,0.167049544375526,0.0103376981392143,0.423309594915384
"CbMPDiCbraya","R.R.A.R.6","v.R.C.R.6",0.00518799295505016,0.427693544681829,0.127440845393981,0.0336549506087756,0.406022666360364
"CbMPDiCbraya","R.R.A.R.6","v.R.D.R.1",0.00340761160885213,0.389673788192051,0.120281032238303,0.0209051229037445,0.465732445057049
"CbMPDiCbraya","R.R.A.R.6","v.R.D.R.2",0.00907420169997703,0.417221839344513,0.106382571406693,0.00750440309365189,0.459816984455165
"CbMPDiCbraya","R.R.A.R.6","v.R.D.R.3",0.00782984914618271,0.411134083773643,0.12083620491615,0.0250402021594303,0.435159660004595
"CbMPDiCbraya","R.R.A.R.6","v.R.D.R.4",0.00807871965694157,0.396929320774944,0.113140362968068,0.03285090742017,0.449000689179876
"CbMPDiCbraya","R.R.A.R.6","v.R.D.R.5",0.003656482119611,0.399571176966077,0.124205528754116,0.0349567348188988,0.437610077341297
"CbMPDiCbraya","R.R.A.R.6","v.R.D.R.6",0.0094953671797228,0.392813385404702,0.0569147714220078,0.00155065472088215,0.539225821272685
"CbMPDiCbraya","R.R.A.R.6","v.T.A.R.1",0.00447966919365954,0.39325369476989,0.129182938969293,0.00135921586645225,0.471724481200704
"CbMPDiCbraya","R.R.A.R.6","v.T.A.R.2",0.00250784899303163,0.400566659009112,0.100964851826327,0.0340378283176353,0.461922811853894
"CbMPDiCbraya","R.R.A.R.6","v.T.A.R.3",0.00505398575694923,0.380848457002833,0.0641703040049008,0.0106631441917452,0.539264109043571
"CbMPDiCbraya","R.R.A.R.6","v.T.A.R.4",0.00629833831074355,0.43615514204763,0.0704494984302014,0.0191821732138755,0.46791484799755
"CbMPDiCbraya","R.R.A.R.6","v.T.A.R.5",0.00627919442530056,0.386476759323072,0.100486254690252,0.038364346427751,0.468393445133624
"CbMPDiCbraya","R.R.A.R.6","v.T.A.R.6",0.00725553258289302,0.428842177808408,0.118826096944636,0.0207328279347576,0.424343364729305
"CbMPDiCbraya","R.R.A.R.6","v.T.B.R.1",0.00941879163795084,0.40368711233632,0.117620032161728,0.0363925262271231,0.432881537636879
"CbMPDiCbraya","R.R.A.R.6","v.T.B.R.2",0.0060303239145417,0.420284861015392,0.136668198177502,0.0156788421778084,0.421337774714756
"CbMPDiCbraya","R.R.A.R.6","v.T.B.R.3",0.00832759016770044,0.39440232789647,0.167547285397044,0.0245807489087985,0.405142047629987
"CbMPDiCbraya","R.R.A.R.6","v.T.B.R.4",0.00289072670189142,0.411019220460985,0.171912091278046,0.00409679148479975,0.410081170074278
"CbMPDiCbraya","R.R.A.R.6","v.T.B.R.5",0.00398192817214182,0.418638486867295,0.183168695918524,0.0119840722873114,0.382226816754729
"CbMPDiCbraya","R.R.A.R.6","v.T.B.R.6",0.00428823033922965,0.401562141052148,0.105463664905429,0.0137453097480665,0.474940653955127
"CbMPDiCbraya","R.R.A.R.6","v.T.C.R.1",0.014587640707558,0.407496745539475,0.132647982234474,0.00457538862087449,0.440692242897618
"CbMPDiCbraya","R.R.A.R.6","v.T.C.R.2",0.00333103606708017,0.41348878168313,0.0842713837200398,0.0447392602802665,0.454169538249483
"CbMPDiCbraya","R.R.A.R.6","v.T.C.R.3",0.00520713684049315,0.4173941343135,0.0772264338770197,0.0115820506930087,0.488590244275978
"CbMPDiCbraya","R.R.A.R.6","v.T.C.R.4",0.00185695688796998,0.421414350256528,0.134887816831304,0.0411976414733134,0.400643234550884
"CbMPDiCbraya","R.R.A.R.6","v.T.C.R.5",0.0112948924113638,0.426774638180565,0.124894708630064,0.0386323608239528,0.398403399954055
"CbMPDiCbraya","R.R.A.R.6","v.T.C.R.6",0.00415422314112872,0.440424228501417,0.116241672409832,0.0375411593537024,0.40163871659392
"CbMPDiCbraya","R.R.A.R.6","v.T.D.R.1",0.00694923041580519,0.411019220460985,0.119189830768053,0.0174209357531205,0.445420782602037
"CbMPDiCbraya","R.R.A.R.6","v.T.D.R.2",0.00354161880695306,0.411765831993261,0.0716747070985527,0.0139176047170534,0.499100237384179
"CbMPDiCbraya","R.R.A.R.6","v.T.D.R.3",0.0108162952752891,0.401696148250249,0.115341909794012,0.0133624320392067,0.458783214641244
"CbMPDiCbraya","R.R.A.R.6","v.T.D.R.4",0.00643234550884447,0.398977716517344,0.0843671031472548,0.0311279577303009,0.479094877096255
"CbMPDiCbraya","R.R.A.R.6","v.T.D.R.5",0.00241212956581668,0.43282410598055,0.129316946167394,0.078489930316257,0.356956887969982
"CbMPDiCbraya","R.R.A.R.6","v.T.D.R.6",0.00612604334175664,0.402059882073666,0.0755226280725936,0.00599203614365572,0.510299410368328
"CbMPDiCbraya","R.R.B.R.1","R.R.B.R.2",0.00708323761390612,0.485603798146872,0.0212880006126043,0.0837927865839651,0.402232177042653
"CbMPDiCbraya","R.R.B.R.1","R.R.B.R.3",0.00168466191898308,0.437456926257753,0.0287541159353702,0.0533922965004977,0.478711999387396
"CbMPDiCbraya","R.R.B.R.1","R.R.B.R.4",0.00137835975189524,0.48328738800827,0.0286009648518263,0.025480511524619,0.461252775863389
"CbMPDiCbraya","R.R.B.R.1","R.R.B.R.5",0.00513056129872119,0.461846236312122,0.0251742093575312,0.0330997779309289,0.474749215100697
"CbMPDiCbraya","R.R.B.R.1","R.R.B.R.6",0,0.544758404165709,0.012711539934145,0.10892870817061,0.333601347729535
"CbMPDiCbraya","R.R.B.R.1","R.R.C.R.1",0.00151236694999617,0.555172677846696,0.0185695688796998,0.0798491461827092,0.344896240140899
"CbMPDiCbraya","R.R.B.R.1","R.R.C.R.2",0.00296730224366337,0.552358526686576,0.0101079715138985,0.120663909947163,0.313902289608699
"CbMPDiCbraya","R.R.B.R.1","R.R.C.R.3",0.0049199785588483,0.511486331265794,0.031089669959415,0.0841948081782679,0.368309212037675
"CbMPDiCbraya","R.R.B.R.1","R.R.C.R.4",0.00294815835822038,0.499540546749368,0.023738417949307,0.106861168542767,0.366911708400337
"CbMPDiCbraya","R.R.B.R.1","R.R.C.R.5",0.0104142736809863,0.508212726855042,0.0117352017765526,0.0714641243586798,0.398173673328739
"CbMPDiCbraya","R.R.B.R.1","R.R.C.R.6",0.00608775557087066,0.56160502335554,0.0890573550807872,0.0123669499961712,0.330882915996631
"CbMPDiCbraya","R.R.B.R.1","R.R.D.R.1",0.00507312964239222,0.476395589248794,0.052990274906195,0.0118692089746535,0.453671797227965
"CbMPDiCbraya","R.R.B.R.1","R.R.D.R.2",0.00993567654491156,0.461788804655793,0.0637682824105981,0.0105099931082012,0.453997243280496
"CbMPDiCbraya","R.R.B.R.1","R.R.D.R.3",0.00865303622023126,0.469676085458305,0.0481085841182326,0.0318171376062486,0.441745156596983
"CbMPDiCbraya","R.R.B.R.1","R.R.D.R.4",0.00465196416264645,0.463684049314649,0.0778007504403094,0.0198522092043801,0.434011026878015
"CbMPDiCbraya","R.R.B.R.1","R.R.D.R.5",0.00635576996707252,0.467857416341221,0.0972317941649437,0.0326977563366261,0.395857263190137
"CbMPDiCbraya","R.R.B.R.1","R.R.D.R.6",0.00733210812466498,0.517306072440462,0.0337123822651045,0.0460984761467187,0.395550961023049
"CbMPDiCbraya","R.R.B.R.1","R.T.A.R.1",0.00631748219618654,0.406730990121755,0.076613829542844,0.0166168925645149,0.493720805574699
"CbMPDiCbraya","R.R.B.R.1","R.T.A.R.2",0.00763841029175281,0.420552875411594,0.0369285550195268,0.0423845623707788,0.492495596906348
"CbMPDiCbraya","R.R.B.R.1","R.T.A.R.3",0.00790642468795467,0.424975112948924,0.0556321310973275,0.040106440003063,0.471379891262731
"CbMPDiCbraya","R.R.B.R.1","R.T.A.R.4",0.0058388850601118,0.464488092503254,0.0342101232866222,0.025633662608163,0.469829236541849
"CbMPDiCbraya","R.R.B.R.1","R.T.A.R.5",0.00262271230568956,0.458744926870358,0.0416379508385022,0.0486254690251934,0.448368940960257
"CbMPDiCbraya","R.R.B.R.1","R.T.A.R.6",0.00331189218163718,0.609369017535799,0.016502029251857,0.0785090742017,0.292307986829007
"CbMPDiCbraya","R.R.B.R.1","R.T.B.R.1",0.00555172677846696,0.395129795543303,0.0688988437093192,0.0021824029405008,0.52823723102841
"CbMPDiCbraya","R.R.B.R.1","R.T.B.R.2",0.00369476989049698,0.416092350103377,0.0359139290910483,0.00537943180948005,0.538919519105598
"CbMPDiCbraya","R.R.B.R.1","R.T.B.R.3",0.00961023049238073,0.405467493682518,0.0652232177042653,0.00773412971896776,0.511964928401868
"CbMPDiCbraya","R.R.B.R.1","R.T.B.R.4",0.00805957577149858,0.434604487326748,0.0733019373612068,0.00671950379048932,0.477314495750057
"CbMPDiCbraya","R.R.B.R.1","R.T.B.R.5",0.00587717283099778,0.427540393598285,0.0561107282334023,0.0325254613676392,0.477946243969676
"CbMPDiCbraya","R.R.B.R.1","R.T.B.R.6",0.00861474844934528,0.413067616203385,0.0841565204073819,0.0404510299410368,0.453710084998851
"CbMPDiCbraya","R.R.B.R.1","R.T.C.R.1",0.00612604334175664,0.398135385557853,0.0825101462592848,0.00101462592847844,0.512213798912627
"CbMPDiCbraya","R.R.B.R.1","R.T.C.R.2",0.00786813691706869,0.43058427138372,0.0663718508308446,0.0325063174821962,0.46266942338617
"CbMPDiCbraya","R.R.B.R.1","R.T.C.R.3",0.0110843096714909,0.41130637874263,0.0449881307910253,0.0243893100543686,0.508231870740485
"CbMPDiCbraya","R.R.B.R.1","R.T.C.R.4",0.00650892105061643,0.410425760012252,0.0645148939428746,0.00539857569492304,0.513151849299334
"CbMPDiCbraya","R.R.B.R.1","R.T.C.R.5",0.00733210812466498,0.40349567348189,0.0713684049314649,0.00694923041580519,0.510854583046175
"CbMPDiCbraya","R.R.B.R.1","R.T.C.R.6",0.00371391377593996,0.468852898384256,0.0430737422467264,0.00928478443984991,0.475074661153228
"CbMPDiCbraya","R.R.B.R.1","R.T.D.R.1",0.0160425760012252,0.415058580289456,0.0817635347270082,0.000574316563289685,0.486560992419021
"CbMPDiCbraya","R.R.B.R.1","R.T.D.R.2",0.00947622329427981,0.407822191592006,0.0706409372846313,0.0290029864461291,0.483057661382954
"CbMPDiCbraya","R.R.B.R.1","R.T.D.R.3",0.00849988513668734,0.42001684661919,0.0696263113561528,0.0398958572631901,0.46196109962478
"CbMPDiCbraya","R.R.B.R.1","R.T.D.R.4",0.00321617275442224,0.390860709089517,0.119457845164255,0.00162723026265411,0.484838042729152
"CbMPDiCbraya","R.R.B.R.1","R.T.D.R.5",0.00302473389999234,0.47381116471399,0.0277586338923348,0.0333869362125737,0.462018531281109
"CbMPDiCbraya","R.R.B.R.1","R.T.D.R.6",0.00706409372846313,0.423654184853358,0.0734168006738648,0.0203499502258978,0.475514970518416
"CbMPDiCbraya","R.R.B.R.1","v.R.A.R.1",0.0138793169461674,0.404433723868596,0.15887510529137,0.0478214258365878,0.374990428057279
"CbMPDiCbraya","R.R.B.R.1","v.R.A.R.2",0.00901677004364806,0.399705184164178,0.0902442759782525,0.0262462669423386,0.474787502871583
"CbMPDiCbraya","R.R.B.R.1","v.R.A.R.3",0.0143387701967991,0.400432651811012,0.13102075197182,0.0277777777777778,0.426430048242591
"CbMPDiCbraya","R.R.B.R.1","v.R.A.R.4",0.0158319932613523,0.419767976108431,0.141013860173061,1.91438854429895e-05,0.423367026571713
"CbMPDiCbraya","R.R.B.R.1","v.R.A.R.5",0.0154682594379355,0.423290451029941,0.0899379738111647,0.000516884906960717,0.470786430813998
"CbMPDiCbraya","R.R.B.R.1","v.R.A.R.6",0.0152576766980626,0.37730683819588,0.167757868136917,0.0342866988283942,0.405390918140746
"CbMPDiCbraya","R.R.B.R.1","v.R.B.R.1",0.0103568420246573,0.421012328662225,0.111321693850984,0.00987824488858259,0.447430890573551
"CbMPDiCbraya","R.R.B.R.1","v.R.B.R.2",0.0098591010031396,0.36379125507313,0.153782831763535,0.00702580595757715,0.465541006202619
"CbMPDiCbraya","R.R.B.R.1","v.R.B.R.3",0.00670035990504633,0.382475687265487,0.123841794930699,0.0105099931082012,0.476472164790566
"CbMPDiCbraya","R.R.B.R.1","v.R.B.R.4",0.00853817290757332,0.388563442836358,0.094915384026342,0.0304004900834673,0.477582510146259
"CbMPDiCbraya","R.R.B.R.1","v.R.B.R.5",0.00518799295505016,0.404931464890114,0.096619189830768,0.0373880082701585,0.455873344053909
"CbMPDiCbraya","R.R.B.R.1","v.R.B.R.6",0.00825101462592848,0.391875335017995,0.0998736503560763,0.0410827781606555,0.458917221839345
"CbMPDiCbraya","R.R.B.R.1","v.R.C.R.1",0.00976338157592465,0.416819817750211,0.0650892105061643,1.91438854429895e-05,0.508308446282257
"CbMPDiCbraya","R.R.B.R.1","v.R.C.R.2",0.00915077724174898,0.413890803277433,0.111896010414274,0.000574316563289685,0.464488092503254
"CbMPDiCbraya","R.R.B.R.1","v.R.C.R.3",0.0165977486790719,0.376330500038288,0.122080557469944,0.00742782755187993,0.477563366260816
"CbMPDiCbraya","R.R.B.R.1","v.R.C.R.4",0.0139367486024964,0.382437399494601,0.0905697220307834,0.00256528064936059,0.510490849222758
"CbMPDiCbraya","R.R.B.R.1","v.R.C.R.5",0.0115246190366797,0.394536335094571,0.176085458304617,0.0406424687954667,0.377211118768665
"CbMPDiCbraya","R.R.B.R.1","v.R.C.R.6",0.00993567654491155,0.364480434949077,0.215426142889961,0.0288689792480282,0.381288766368022
"CbMPDiCbraya","R.R.B.R.1","v.R.D.R.1",0.00570487786201087,0.396278428669883,0.126349643923731,0.0399915766904051,0.43167547285397
"CbMPDiCbraya","R.R.B.R.1","v.R.D.R.2",0.0112757485259208,0.40996630676162,0.108335247721878,0.0412550731296424,0.429167623860939
"CbMPDiCbraya","R.R.B.R.1","v.R.D.R.3",0.0208668351328586,0.38959721265028,0.130082701585114,0.00694923041580519,0.452504020215943
"CbMPDiCbraya","R.R.B.R.1","v.R.D.R.4",0.00572402174745386,0.389290910483192,0.137529673022437,0.0138793169461674,0.45357607780075
"CbMPDiCbraya","R.R.B.R.1","v.R.D.R.5",0.0114480434949077,0.381441917451566,0.12121908262501,0.0190481660157746,0.466842790412742
"CbMPDiCbraya","R.R.B.R.1","v.R.D.R.6",0.00993567654491156,0.382322536181943,0.0615858794700972,0,0.546155907803048
"CbMPDiCbraya","R.R.B.R.1","v.T.A.R.1",0.00354161880695306,0.387108507542691,0.119668427904127,0.00283329504556245,0.486848150700666
"CbMPDiCbraya","R.R.B.R.1","v.T.A.R.2",0.00436480588100161,0.404893177119228,0.128838349031319,0.00725553258289302,0.454648135385558
"CbMPDiCbraya","R.R.B.R.1","v.T.A.R.3",0.0129604104449039,0.403399954054675,0.11449957883452,0.00442223753733058,0.46471781912857
"CbMPDiCbraya","R.R.B.R.1","v.T.A.R.4",0.00380963320315491,0.429033616662838,0.0762309518339842,0.0483765985144345,0.442549199785588
"CbMPDiCbraya","R.R.B.R.1","v.T.A.R.5",0.00446052530821656,0.38735737805345,0.0936901753579907,0.00918906501263496,0.505302856267708
"CbMPDiCbraya","R.R.B.R.1","v.T.A.R.6",0.00271843173290451,0.404931464890114,0.125086147484493,0.00446052530821656,0.462803430584271
"CbMPDiCbraya","R.R.B.R.1","v.T.B.R.1",0.00980166934681063,0.398613982693928,0.119974730071215,0.00779156137529673,0.46381805651275
"CbMPDiCbraya","R.R.B.R.1","v.T.B.R.2",0.00350333103606708,0.398192817214182,0.14606784593001,0.00786813691706869,0.444367868902672
"CbMPDiCbraya","R.R.B.R.1","v.T.B.R.3",0.00846159736580136,0.377613140362968,0.161402098169845,0.0111991729841489,0.441323991117237
"CbMPDiCbraya","R.R.B.R.1","v.T.B.R.4",0.0027375756183475,0.40740102611226,0.175357990657784,0.00520713684049315,0.409296270771116
"CbMPDiCbraya","R.R.B.R.1","v.T.B.R.5",0.00264185619113255,0.4339153074508,0.168600199096409,0.00867218010567425,0.386170457155984
"CbMPDiCbraya","R.R.B.R.1","v.T.B.R.6",0.0105482808790872,0.395014932230646,0.122827169002221,0.00964851826326671,0.46196109962478
"CbMPDiCbraya","R.R.B.R.1","v.T.C.R.1",0.0125009571942722,0.402193889271767,0.142047629986982,0,0.443257523546979
"CbMPDiCbraya","R.R.B.R.1","v.T.C.R.2",0.00290987058733441,0.410693774408454,0.0836013477295352,0.00271843173290451,0.500076575541772
"CbMPDiCbraya","R.R.B.R.1","v.T.C.R.3",0.00612604334175664,0.417374990428057,0.0920246573244506,0.00298644612910636,0.481487862776629
"CbMPDiCbraya","R.R.B.R.1","v.T.C.R.4",0.00335017995252316,0.411976414733134,0.177291523087526,0.0334443678689027,0.373937514357914
"CbMPDiCbraya","R.R.B.R.1","v.T.C.R.5",0.00361819434872502,0.405467493682518,0.167757868136917,0.0483191668581055,0.374837276973735
"CbMPDiCbraya","R.R.B.R.1","v.T.C.R.6",0.00815529519871353,0.418102458074891,0.131231334711693,0.00185695688796998,0.440653955126732
"CbMPDiCbraya","R.R.B.R.1","v.T.D.R.1",0.0111800290987059,0.408645378666054,0.0954897005896317,0.00526456849682212,0.479420323148786
"CbMPDiCbraya","R.R.B.R.1","v.T.D.R.2",0.00315874109809327,0.416130637874263,0.106191132552263,0.000344589937973811,0.474174898537407
